ID,STATUS,DATE,TIME
5746,IN,04/05/2022,08:06:09
5746,OUT,04/05/2022,08:06:48
5746,IN,04/05/2022,08:13:13
5746,OUT,04/05/2022,08:28:24
5746,IN,04/05/2022,08:29:22
5746,OUT,04/05/2022,08:31:57
5746,IN,04/05/2022,08:33:15
5746,OUT,04/05/2022,08:33:58
