ID,STATUS,DATE,TIME
5719,IN,17/05/2022,08:53:22
5719,OUT,17/05/2022,08:54:16
5719,IN,17/05/2022,08:55:09
5719,OUT,17/05/2022,08:56:49
5719,IN,17/05/2022,08:58:20
5719,OUT,17/05/2022,08:59:11
5719,IN,17/05/2022,09:00:27
5719,OUT,17/05/2022,09:01:19
5719,IN,17/05/2022,09:07:02
